prompt_id,prompt_text,ref_path,variant,gen_path
sports_competition_026_multi,"shot1: A female gymnast in a sparkly leotard performs with a yellow ball, spinning it on her finger and throwing it into the air while spectators watch from the stands.
shot3: A female gymnast in a sparkly leotard performs dynamic movements with a yellow ball, including spins and leaps on the light-colored floor of an indoor arena.",http://172.16.82.12:8010/ref/sports_competition_026_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_026_multi/cogfun.mp4
sports_competition_026_single,"A skier, dressed in a white jacket, black pants, and yellow skis, descends a snowy slope under bright sunlight. He launches into the air from a ramp, performing an inverted aerial maneuver with his body bent mid-air as his skis cross each other against a clear blue sky backdrop. The scene transitions to another skier executing similar jumps on pristine snow, showcasing dynamic movements and skillful landings amidst mountainous terrain.",http://172.16.82.12:8010/ref/sports_competition_026_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_026_single/cogfun.mp4
sports_competition_027_single,"A person in a red and black outfit, wearing a helmet with the number 3 on their back, skillfully kicks a large white ball while riding a small dirt bike across a dusty track. The scene transitions to show multiple riders maneuvering around each other, some dressed in similar red gear marked with numbers like 10 and 6, others in contrasting colors such as yellow or white helmets. Banners line the perimeter of the arena, displaying various advertisements under bright daylight, creating a competitive atmosphere for this motocross event where both bikes and balls are central elements. A scoreboard is visible in the background, indicating scores between ""Heim"" and ""Gast,"" adding context to the race's intensity.",http://172.16.82.12:8010/ref/sports_competition_027_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_027_single/cogfun.mp4
sports_competition_028_single,"A skier, dressed in a white and black jacket with red pants, soars through the air against a clear blue sky, performing an impressive aerial trick. A person wearing a blue patterned jacket captures the moment on camera from below, while another individual stands near a large snow structure marked with ""Intermountain Healthcare"" banners for Deer Valley events 4 and 5. The snowy landscape is dotted with evergreen trees in the background, and spectators are gathered along the course, watching intently as the skier lands smoothly back on the snow-covered slope after executing multiple flips and spins high above.",http://172.16.82.12:8010/ref/sports_competition_028_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_028_single/cogfun.mp4
sports_competition_029_single,"A woman in a pink and white athletic outfit, wearing bib number 68234, runs down a city street lined with cheering spectators behind blue barriers. She waves to the crowd as she moves forward, her arms raised briefly before returning to an arm-down position while running. The scene is set under a partly cloudy sky, with trees and buildings visible in the background, including a church spire on the right side of the frame. A man holding a phone captures the moment from the foreground, adding to the lively atmosphere of the race event.",http://172.16.82.12:8010/ref/sports_competition_029_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_029_single/cogfun.mp4
sports_competition_030_multi,"shot1: Three rollerbladers, one in a red and black uniform with green wheels, another in a black outfit with white wheels, and the third in a yellow and black uniform with pink helmet, race around an indoor rink as spectators watch from stands; camera pans across scene showing more skaters leaning forward on their boards.
shot3: Four rollerbladers, wearing distinct colored jerseys (yellow and black with a white helmet, two in red and black, and one in pink), race closely together on a shiny wooden indoor rink as the audience watches from stands behind them; their dynamic movement is captured by multiple cameras positioned around the track.",http://172.16.82.12:8010/ref/sports_competition_030_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_030_multi/cogfun.mp4
sports_competition_030_single,"Two badminton players, one in a red shirt and the other in a light blue shirt, are engaged in an intense rally on a green court. The player in red lunges forward to return a shot while the player in blue hits the shuttlecock with precision. Banners for HSBC, Li-Ning, Karm Family Foundation, JK Technology, and Badminton Sphere adorn the background, indicating sponsorships and event branding. Bright lighting illuminates the indoor venue, highlighting the swift movements and dynamic action of the match.",http://172.16.82.12:8010/ref/sports_competition_030_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_030_single/cogfun.mp4
sports_competition_031_multi,"shot1: A snowboarder in a black outfit and blue snowboard is performing aerial tricks, captured mid-air against the night sky with bright white spotlights illuminating from above the ramp; on the right side of the frame, there is a large banner displaying ""CERVEZA PACIFICO CLARA"" along with its yellow-gold logo.
shot4: A snowboarder in a black outfit and blue snowboard performs aerial tricks, flipping mid-air against a dark night sky illuminated by bright white spotlights positioned above the ramp and on the ground level, with a large banner displaying ""CERVEZA PACIFICO CLARA"" visible at the bottom of the frame.",http://172.16.82.12:8010/ref/sports_competition_031_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_031_multi/cogfun.mp4
sports_competition_031_single,"A snowboarder, dressed in a black outfit with pink gloves and purple pants, descends a wide, sunlit halfpipe under a clear blue sky. The rider performs an impressive aerial trick, launching off the edge of the pipe while holding their large black snowboard mid-air; sunlight glints off the board's surface as they execute a spin before landing smoothly on the slope below. In the background, distant mountains and scattered trees frame the scene, adding depth to the bright, snowy landscape where other skiers are visible far off.",http://172.16.82.12:8010/ref/sports_competition_031_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_031_single/cogfun.mp4
sports_competition_032_single,"A woman in a pink vest, white shorts, white shoes, and a white visor stands on a well-manicured golf course under bright sunlight, holding a golf club. She bends down to place a yellow golf ball next to a small USGA logo box with blue, red, and white colors before preparing to swing the club. The background features lush green trees and another person standing near a body of water, wearing a blue shirt and khaki shorts. As she swings, her posture twists gracefully, showcasing focused determination against the serene outdoor setting.",http://172.16.82.12:8010/ref/sports_competition_032_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_032_single/cogfun.mp4
sports_competition_033_multi,"shot1: In a squash match, the player in a blue shirt hits the ball against the wall while another player in a green shirt stands ready on the opposite side of the court; various text advertisements and logos are visible on the walls.
shot2: A person in a blue shirt and black shorts, identified as Baptiste by the text ""Baptiste c'est MARCHE"" at the bottom of the screen, is playing squash on a court with dark walls and floor; another person in a green shirt hits the ball while standing near him. The background features signs reading ""Second Round"" and other French phrases like ""peu haut contre,"" indicating an ongoing match between two players named Marche and Masotti, whose names appear along with their scores (1-98 for Marche).",http://172.16.82.12:8010/ref/sports_competition_033_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_033_multi/cogfun.mp4
sports_competition_033_single,"Two table tennis players, one in a green and yellow uniform labeled 'YANG AUS' and the other in a bright yellow outfit, are engaged in a match on a blue court. The player in yellow serves the ball to their opponent, who prepares to return it with focused intensity. Both athletes exhibit quick reflexes and dynamic movements as they rally back and forth across the net, which is set up against a backdrop featuring banners for Birmingham 2022 Commonwealth Games sponsors like Dettol and Severn Trent. The scene is well-lit, highlighting the smooth surface of the playing area and the vibrant colors of the competitors' attire.",http://172.16.82.12:8010/ref/sports_competition_033_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_033_single/cogfun.mp4
sports_competition_034_single,"A woman in a yellow uniform with ""WA"" on the front dances energetically, her arms moving rhythmically. Other women join her; one has ""JAMAICA"" written vertically on her shorts and another wears a jersey with ""C"" visible from the back. The team members are all dressed in matching black and yellow uniforms featuring Puma logos and tiger stripe patterns, dancing together under bright indoor lighting at what appears to be a sports event, as indicated by the ""BIRMINGHAM 2022"" text in the background.",http://172.16.82.12:8010/ref/sports_competition_034_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_034_single/cogfun.mp4
sports_competition_035_multi,"shot1: A man in a gray hoodie and blue jeans stands on grassy ground, holding a black fishing rod with a silver reel while looking to the side and giving a thumbs up; behind him is a wire fence, green fields, houses under an overcast sky.
shot2: A person wearing a gray hoodie and blue jeans is doing push-ups on an outdoor sports field with artificial turf, positioned in front of a yellow and blue basketball hoop structure that also features a goalpost frame; the sky is overcast.",http://172.16.82.12:8010/ref/sports_competition_035_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_035_multi/cogfun.mp4
sports_competition_035_single,"A female gymnast, wearing a sparkly black and green onesie with her hair in a bun, runs down a red mat inside a well-lit gymnasium. She leaps onto a springboard, performing acrobatic flips mid-air before landing on a blue padded surface, raising her arms triumphantly as she stands up to walk away. The background features various colorful gymnastics equipment, including mats, blocks, and trampolines, under bright overhead lighting.",http://172.16.82.12:8010/ref/sports_competition_035_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_035_single/cogfun.mp4
sports_competition_036_single,"A man in a black wetsuit, with a bald head, is skillfully paddling and then lying prone on a small red and white plastic surfboard. He rides the crest of a large, blue wave that is breaking powerfully around him, creating frothy white water as it crashes down. The overcast sky casts a muted light over the scene, while a distant bridge adorned with lanterns looms faintly in the background, adding depth to the coastal setting.",http://172.16.82.12:8010/ref/sports_competition_036_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_036_single/cogfun.mp4
sports_competition_037_single,"A woman in a blue and black striped leotard, with her hair tied in a bun using a purple headband, stands on a gym mat preparing for a routine. She raises her arms outstretched before bending forward to run across the floor towards a padded area where she performs a handstand jump, balancing skillfully while others watch from the background. The scene is set in a well-lit gymnastics facility with lockers adorned with colorful decorations and papers pinned on a bulletin board behind her. A person dressed in a gray jacket records the performance with a phone, capturing the dynamic movements of the main gymnast as she executes various poses and actions throughout the sequence.",http://172.16.82.12:8010/ref/sports_competition_037_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_037_single/cogfun.mp4
sports_competition_038_single,"A shirtless man in black shorts performs various speed training exercises on a red and green mat inside a gym, with wooden benches and equipment visible in the background. He pushes an orange medicine ball forward while maintaining a plank position, then jumps over it to land quickly back on his feet. The text 'Judo Speed Training' is displayed at the top of the screen throughout the video. In one scene, he grabs onto a padded dummy lying on the floor, demonstrating agility and strength as part of his rigorous routine.",http://172.16.82.12:8010/ref/sports_competition_038_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_038_single/cogfun.mp4
sports_competition_039_single,"In a well-lit gymnasium with high ceilings and white walls, several young gymnasts are practicing on the blue mat. A girl in a red leotard is performing various dance-like movements while other girls watch or wait their turn near the balance beam. The lighting creates clear visibility of the bright colors of the equipment and uniforms. In the background, one gymnast executes a handstand on the balance beam under the supervision of an adult coach dressed in black.",http://172.16.82.12:8010/ref/sports_competition_039_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_039_single/cogfun.mp4
sports_competition_040_single,"A basketball game unfolds in a packed arena, with players from the Los Angeles Clippers (LAC) and Denver Nuggets (DEN) competing intensely. The scoreboard shows LAC trailing DEN 98-98 in overtime, as indicated by the ""OT"" on the display. A player in a blue jersey dribbles towards the basket while being closely guarded by red-jerseyed defenders; teammates run down the court to support their play. The ball is passed around among several players before it goes through the hoop for a score, eliciting cheers from the crowd under bright stadium lighting.",http://172.16.82.12:8010/ref/sports_competition_040_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_040_single/cogfun.mp4
sports_competition_041_single,"In a handball match, players in red and green jerseys are actively engaged on a blue court with ""DAIKIN"" advertisements visible. A player in a red jersey (number 19) jumps to catch the ball while being closely guarded by multiple opponents in green uniforms; one of the defenders is wearing number 7. The action intensifies as another red player attempts a shot towards the goal, where a goalkeeper in a blue uniform prepares to block it.",http://172.16.82.12:8010/ref/sports_competition_041_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_041_single/cogfun.mp4
sports_competition_042_multi,"shot1: A basketball player in a white jersey with the number 7 dribbles the ball on the court, closely guarded by an opponent in a teal uniform as spectators watch from behind a 'ticketmaster' advertisement.
shot2: A basketball player in a white jersey is dribbling the ball on the court, surrounded by other players and spectators under bright stadium lighting.
shot3: A basketball player in a teal uniform, wearing number 7, dribbles the ball while being closely guarded by an opponent in a white uniform with orange shoes; other players are positioned around the court as spectators watch from the stands under bright arena lighting.",http://172.16.82.12:8010/ref/sports_competition_042_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_042_multi/cogfun.mp4
sports_competition_042_single,"A field hockey player, dressed in a black tank top with ""PHOENIX"" written on it, green shorts, white knee-high socks, and pink shoes, stands on a bright blue artificial turf under clear daylight. He skillfully juggles a white ball using a black-and-white field hockey stick, demonstrating control as the ball bounces off the ground before he catches it mid-air to continue juggling. The background features red stadium seating adorned with various sponsor banners, including ""#HEROHIL,"" flags from different countries flying atop poles, and distant spectators walking across the field.",http://172.16.82.12:8010/ref/sports_competition_042_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_042_single/cogfun.mp4
sports_competition_043_single,"Two female athletes are competing in a hurdles race on a blue track, with the leading athlete wearing number 4 and sporting orange shoes. The second athlete is slightly behind her to the left, dressed in black shorts. A large banner displaying ""VINCO"" and other text stands prominently near the finish line area, while empty blue stadium seats fill the background under bright daylight.",http://172.16.82.12:8010/ref/sports_competition_043_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_043_single/cogfun.mp4
sports_competition_044_single,"A male player in a green shirt and black shorts, with an agile pose, is actively hitting the ball during a table tennis match. The scoreboard displays ""Alfonso Olave"" leading 7-5 against ""Martin Koblizek,"" set against a blue background with white text. A small potted plant adds a touch of greenery to the left side of the court, which features bright red flooring and walls adorned with various sponsor logos like ""Tip sport"" and ""JOOLA."" The ping-pong table has a vibrant blue top, positioned centrally on the red floor, as both players engage in dynamic movements around it.",http://172.16.82.12:8010/ref/sports_competition_044_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_044_single/cogfun.mp4
sports_competition_045_single,"A person wearing a white helmet, gray shirt, blue pants, and green climbing shoes is rock-climbing on a large, brown synthetic wall with various colored holds—blue, green, purple, red, and yellow. The climber has a blue carabiner attached to their waist belt and is secured by two blue ropes that are anchored above the scene. They carefully reach for higher holds while maintaining balance against the rough-textured background of mixed-color cams, demonstrating focus and determination as they ascend steadily upward.",http://172.16.82.12:8010/ref/sports_competition_045_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_045_single/cogfun.mp4
sports_competition_046_multi,"shot1: In a water polo match, several swimmers in blue and white caps are actively engaged near the goal, with one player raising his arm to signal or celebrate as another swims towards him while others watch from various positions around the pool, under bright lighting that highlights the clear blue water.
shot2: In a water polo match, players in blue and white caps are seen swimming and competing near the goal, with one player raising his hand to signal or celebrate as the ball goes into the net, while spectators watch from the stands under bright daylight.
shot3: A man, wearing a dark swim cap and goggles, is seen swimming in the pool with his arms raised high above the water as he celebrates or signals something during an intense water polo match.",http://172.16.82.12:8010/ref/sports_competition_046_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_046_multi/cogfun.mp4
sports_competition_046_single,"Jaylen Green, wearing a red jersey and yellow shoes, is seen climbing up to the rim in an intense basketball game. A defender in a blue jersey closely guards him as he dribbles down the court with dynamic energy. The crowd, dressed in red shirts, watches intently from the stands under bright arena lighting. Jaylen's teammates run alongside him while opponents chase after them near mid-court, creating a fast-paced scene on the polished wooden floor of the basketball court.",http://172.16.82.12:8010/ref/sports_competition_046_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_046_single/cogfun.mp4
sports_competition_047_single,"A female tennis player, dressed in a blue dress and red shoes with braided hair, stands on a bright outdoor court preparing to serve. She tosses a yellow tennis ball into the air while holding a blue and yellow racket, her right arm raised high as she looks intently at the ball above her head. The net is visible behind her, stretching across the blue surface of the court marked with white lines, under clear daylight conditions.",http://172.16.82.12:8010/ref/sports_competition_047_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_047_single/cogfun.mp4
sports_competition_048_single,"A young female soccer player, wearing a red and black striped jersey with the number 21 on the back, is actively dribbling a white patterned soccer ball around small orange cones placed on a grassy field. She skillfully maneuvers the ball between the cones, demonstrating agility as she bends her knees and shifts her weight from one foot to the other. The scene transitions to her running towards a distant goalpost under a clear blue sky, maintaining control of the ball while sprinting across the well-maintained green pitch surrounded by trees and fencing.",http://172.16.82.12:8010/ref/sports_competition_048_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_048_single/cogfun.mp4
sports_competition_049_single,"A basketball game unfolds with players in white, black, and yellow jerseys actively engaged on the court. A player in a white jersey (number 4) dribbles towards the basket while being closely defended by another player in a black jersey (number 32). The action is fast-paced under bright arena lighting, with spectators visible in the background. Text overlays such as ""KONTRA PACERS"" and scores appear at the bottom of the screen, indicating an ongoing match between two teams.",http://172.16.82.12:8010/ref/sports_competition_049_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_049_single/cogfun.mp4
sports_competition_050_single,"The video captures a clear, sunny day at an outdoor track and field stadium, where numerous hurdles are set up on the black rubberized running track marked with white lane lines. On the left, bleachers filled with spectators overlook the scene, while people stand or walk along the right side of the grassy infield area near the fence. In the background, tall trees line the horizon under a bright blue sky, creating a vibrant atmosphere for what appears to be a competitive event. The lighting is natural and strong, casting distinct shadows from the light poles that frame the entire venue.",http://172.16.82.12:8010/ref/sports_competition_050_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_050_single/cogfun.mp4
sports_competition_051_single,"In a brightly lit indoor sports arena, players in white and blue jerseys (numbers 7 and 99) are positioned mid-court on the right side, with player 7 standing back-facing while number 99 prepares to pass. A player in a red jersey (number 5) crouches defensively on the left side of the court, facing forward. The text ""Gooooool 🔥"" appears at the bottom throughout, indicating excitement as one team actively passes and runs towards the goal area where another goalkeeper in black stands ready near yellow seats.",http://172.16.82.12:8010/ref/sports_competition_051_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_051_single/cogfun.mp4
sports_competition_052_single,"A person in a blue long-sleeve shirt and white helmet, with a red strap around their neck, is lying on a rocky surface attached to the rock by carabiners and ropes. The scene transitions to another individual standing in deep snow against a backdrop of rugged, snowy mountains, wearing a red jacket, blue collared shirt, and white helmet. Text overlays indicate significant achievements related to climbing or mountaineering activities.",http://172.16.82.12:8010/ref/sports_competition_052_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_052_single/cogfun.mp4
sports_competition_053_single,"A group of shirtless men, some wearing black pants and others in shorts, are energetically playing beach volleyball on a sandy court under an overcast sky. One man in patterned shorts is seen serving the ball while another jumps to spike it near the net, with trees visible in the background. The players move dynamically across the sand, showcasing actions like jumping, running, bending, and spiking as they engage in intense gameplay. Text overlays such as ""BALL,"" ""TURNING,"" ""SERVE,"" ""SPIKE,"" ""SHOULDER,"" ""CORE,"" ""AND,"" ""WORKOUT,"" ""THIS,"" and ""TRAINING"" appear throughout, emphasizing key movements and training aspects.",http://172.16.82.12:8010/ref/sports_competition_053_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_053_single/cogfun.mp4
sports_competition_054_single,"A young woman, dressed in a flowing white traditional outfit with long sleeves and wide-leg pants, performs graceful dance movements barefoot on a stone-paved courtyard. The background features an ancient building with black tiled roofs, brown wooden doors, and gray brick walls, framed by lush green trees under soft natural light. She extends her arms elegantly while maintaining fluid poses, showcasing the smooth texture of her solid-colored clothing against the symmetrical architecture. Her actions are deliberate and poised, highlighting the cultural essence of the scene as she moves gracefully through various arm-outstretched and bent-knee positions.",http://172.16.82.12:8010/ref/sports_competition_054_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_054_single/cogfun.mp4
sports_competition_055_single,"A person in a red long-sleeve jersey with 'Fly Emirates' text, white pants, and red shoes skillfully juggles a blue and white soccer ball on a green artificial turf field. The individual moves their legs rhythmically to keep the ball airborne, demonstrating control and balance while occasionally pausing to catch the ball mid-air or perform dynamic poses. The background features lush green trees and a concrete wall under an overcast sky, creating a serene outdoor setting for the display of football tricks.",http://172.16.82.12:8010/ref/sports_competition_055_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_055_single/cogfun.mp4
sports_competition_056_multi,"shot1: A basketball, appearing coarse in texture, goes through the hoop as a player in a green jersey runs past other players wearing yellow jerseys with numbers and names on their backs.
shot4: A basketball player in a green uniform dribbles the ball, passes it to a teammate also in green who then shoots towards the net as other players run across the court.
shot5: A basketball is seen passing through a net, with the ball and net both appearing coarse in texture against a bright background.",http://172.16.82.12:8010/ref/sports_competition_056_multi/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_056_multi/cogfun.mp4
sports_competition_056_single,"A basketball player in a blue jersey, identified as ""Braun"" with the number ""0"" on his back, dribbles and scores during an intense game between two teams. The scoreboard shows LAC 104 and DEN 105, indicating overtime play under bright arena lighting. As Braun runs down the court after making the shot, he looks up at the cheering crowd, smiling and laughing while wearing red shorts that match his team's uniform.",http://172.16.82.12:8010/ref/sports_competition_056_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_056_single/cogfun.mp4
sports_competition_057_single,"A person wearing white and blue sports attire, with the word ""CZECHIA"" visible on their shirt, holds a long, thin, multi-colored javelin while running on a red running track marked with white lines. The individual is seen in various stages of preparation: holding the javelin above their head, then lowering it as they begin to run forward, eventually launching the javelin into the air before walking away from the throwing area. Text overlays indicate this is a warm-up technique for an athlete whose personal best distance is 90.88 meters, representing the Czechia country flag.",http://172.16.82.12:8010/ref/sports_competition_057_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_057_single/cogfun.mp4
sports_competition_058_single,"A basketball player in a black jersey with the number 3 dribbles the ball, passing it to teammates as they run down the court. The crowd, dressed in yellow shirts, cheers enthusiastically from the stands under bright arena lighting. On the scoreboard, 'ESPN' is visible along with team scores and game details, while players move dynamically across the polished wooden court surface.",http://172.16.82.12:8010/ref/sports_competition_058_single/ref.mp4,1,http://172.16.82.12:8010/gen/sports_competition_058_single/cogfun.mp4
transportation_001_multi,"shot1: A man with a red beard, wearing a black t-shirt and black shorts, stands in a grassy field gesturing while talking next to a parked GMC pickup truck marked with the number ""01"" on its door; the truck's hood is open revealing the engine area where an ARK throttle body part appears briefly above it, under a clear blue sky.
shot2: A man with short hair, wearing a black t-shirt featuring red and white graphics, black shorts, and black shoes stands in a grassy field under a clear blue sky, gesturing while talking to the camera; behind him is a parked black GMC pickup truck marked with the number ""01"" on its door, displaying an open hood revealing part of the engine, positioned against distant mountains.",http://172.16.82.12:8010/ref/transportation_001_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_001_multi/cogfun.mp4
transportation_001_single,"A man stands on a covered train platform, gazing at an approaching high-speed white and blue ""N700"" train moving swiftly along the tracks under an overcast sky. The platform is marked with yellow tactile paving for safety, and several signs in Japanese indicate different platforms (7, 5) above his head. Other passengers are gathered further down the platform, some taking photos or watching as the fast-moving train blurs past them, creating a sense of speed against the misty background.",http://172.16.82.12:8010/ref/transportation_001_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_001_single/cogfun.mp4
transportation_002_single,"A man in a gray jacket and white shirt sits inside a cable car, gazing out the window at a rugged coastal landscape with rocky cliffs and calm waters under a clear sky. Another man, wearing a blue mask and purple jacket, enters and sits beside him on a light green bench; both appear to be engaged in conversation as they look outside together. The interior of the cable car features various safety signs, including one from Cork County Council about safe working load limits, and bags labeled ""RED MILLS FRACTION"" are visible near the seated men. Natural daylight illuminates the scene, highlighting the textures of the materials within the cabin and the scenic view beyond.",http://172.16.82.12:8010/ref/transportation_002_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_002_single/cogfun.mp4
transportation_003_single,"A long freight train, composed of various large metal containers in black, blue, gray, and white colors, moves steadily along the tracks at dusk. The containers display distinct logos such as ""NORTHLINE,"" ""PRIMARY CONNECT,"" and ""LINFOX,"" with some featuring solid patterns or text designs. To the left, an empty brick platform with a yellow line runs parallel to the track, while green leafy trees stand behind the power lines that stretch across the scene. Overhead electric wires are active, casting subtle shadows under the dimming sky, creating a calm yet industrious atmosphere as the train passes by from left to right.",http://172.16.82.12:8010/ref/transportation_003_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_003_single/cogfun.mp4
transportation_005_multi,"shot1: A sleek, silver and blue high-speed train moves smoothly along elevated tracks in a cityscape with tall buildings under soft evening light, accompanied by the text ""no friction"" at the bottom.
shot2: A white and black high-speed train moves along the tracks, with a person in light-colored clothing visible near the bottom of the frame as it travels through green fields under an overcast sky.
shot5: A person stands on a platform as the camera pans to show a cityscape at night, with water reflecting the lights of illuminated buildings under a dark sky.
shot6: A sleek, silver high-speed train with blue accents moves swiftly along the tracks through a vast expanse of green fields under a clear blue sky, as text overlays indicate travel time between Beijing and Shanghai.",http://172.16.82.12:8010/ref/transportation_005_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_005_multi/cogfun.mp4
transportation_005_single,"A long freight train, composed of black flatbed cars and a white locomotive marked with ""KAI,"" moves steadily along the tracks through a lush, green forested area. The text ""JAVA RAILFANNING"" is visible on some carriages, while other printed details like ""TG-19-05-2023"" and ""YAD-19-05-2025"" appear faintly in certain frames. Dense vegetation surrounds the railway, creating a vibrant backdrop, and a gray metal pedestrian bridge spans above the tracks, adding to the scene's depth. As the train passes by, it briefly obscures parts of the background trees before revealing more of the dense foliage and the structural elements beneath the bridge.",http://172.16.82.12:8010/ref/transportation_005_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_005_single/cogfun.mp4
transportation_006_single,"A large city bus, branded with ""rapidKL"" and featuring a white, blue, and red color scheme, is parked at a dimly lit bus stop under an overpass. The bus displays the text ""Menghubungkan-Kita-Semua,"" indicating its public transportation service in Kuala Lumpur. Its side windows reveal yellow handrails inside, while various signs and symbols are visible on the exterior walls. As another similar bus passes by, both vehicles move along a street lined with urban infrastructure, including metal fencing and illuminated buildings, creating a bustling nighttime scene.",http://172.16.82.12:8010/ref/transportation_006_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_006_single/cogfun.mp4
transportation_007_multi,"shot1: The camera pans right, revealing a large black and teal double-decker coach bus with the ""ember"" brand logo parked in a lot near a fuel pump where a person wearing a yellow vest is standing; two large ships—one predominantly black and another mostly yellow—are docked at the port to the left of the bus under clear blue skies.
shot2: A large double-decker coach bus, primarily black with a teal lower section and the ""ember"" brand logo on its side, is parked in a lot under clear blue skies; it has an open door displaying a wheelchair accessibility symbol and emergency exit sign, while another similar bus stands nearby to the right.",http://172.16.82.12:8010/ref/transportation_007_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_007_multi/cogfun.mp4
transportation_007_single,"Cable cars, some with ""Sunworld"" and ""Bakau Hills"" printed in red on their fronts, move steadily along the cable system against a backdrop of lush green mountains under a clear blue sky. The gondolas display various color schemes, including white bodies with red tops or black trims, while one distinct red gondola features a yellow circle pattern. As the scene unfolds, several cables stretch across the frame, supporting multiple moving vehicles that glide smoothly through the dense forested landscape below. Sunlight filters through the trees, illuminating the vibrant foliage and highlighting the serene beauty of the mountainous terrain as buildings are faintly visible atop distant hills.",http://172.16.82.12:8010/ref/transportation_007_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_007_single/cogfun.mp4
transportation_008_multi,"shot1: A yellow and blue train, with the word ""Pacific"" visible on its front locomotive labeled NR113, approaches a station platform from the left side of the frame under an overcast sky, moving slowly along multiple railway tracks surrounded by green trees and overhead electric lines.
shot2: A blue and yellow train, with the text ""pacific national"" on its side and locomotive numbers NR113, NR56 visible, approaches a station under a partly cloudy sky, slowing down as it moves along tracks surrounded by trees.
shot5: A blue and yellow train, featuring multiple locomotives with ""Pacific National"" branding and white star patterns on the side, is seen moving slowly along a railway track under an overcast sky, surrounded by green trees and power lines.",http://172.16.82.12:8010/ref/transportation_008_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_008_multi/cogfun.mp4
transportation_008_single,"A cyclist, wearing black gloves, rides a bicycle with a black handlebar featuring a blue-tinted rearview mirror. The scene is set at an intersection under overcast skies, where the traffic light above turns red, causing the rider to stop near a brown brick building labeled ""Village Hall."" As the light changes to green, the bike moves forward through the crosswalk, passing parked cars and trees in the background while continuing down the road past an ARCO gas station sign.",http://172.16.82.12:8010/ref/transportation_008_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_008_single/cogfun.mp4
